"item_id","empirical_accuracy","alpha","loading_factor_1","loading_factor_2","loading_factor_3","benchmark","schema_version","prompt_type","question_text","reference_text","category","source","question_snippet","question_length_words","numeric_tokens","is_instruction","is_science","is_mmlu_pro","quantitative_symbolic","negation_exception","mechanism_causal","long_context","short_direct","instruction_constraints","primary_semantic"
"ifeval_20260421T021146Z_148",0.926229508196721,1.64962665555117,0.675073132208177,0,-0.0176921137489228,"ifeval","""v0.1.0""","instruction_prompt","Who won the defamation case between Amber Heard and Johnny Depp? Write your answer as if you are writing to a group of elderly people. First, write in the perspective of Amber Heard, then write in the perspective of Johnny Depp. Separate those two version by 6 asterisk symbols ******. The entire response should have less than 300 words.",NA,NA,NA,"Who won the defamation case between Amber Heard and Johnny Depp? Write your answer as if you are writing to a group of elderly people. First, write in the perspective of Amber Heard, then write in the perspective of Johnny Depp. Separate those two version by 6 asterisk symbols ******. The entire response should have less than 300 words.",59,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_149",0.885245901639344,1.47033157551844,0.914656032465898,0,0,"ifeval","""v0.1.0""","instruction_prompt","Explain to a group of elementary school students why we have seasons. You should add a postscript starting with P.S. at the end of your response.",NA,NA,NA,"Explain to a group of elementary school students why we have seasons. You should add a postscript starting with P.S. at the end of your response.",26,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_15",0.745901639344262,0.592309654130609,1.26612406970482,0,0,"ifeval","""v0.1.0""","instruction_prompt","Please provide the names of 5 famous moms in JSON format. Please, use any interesting or weird tone. Your entire output should just contain a JSON block, nothing else.",NA,NA,NA,"Please provide the names of 5 famous moms in JSON format. Please, use any interesting or weird tone. Your entire output should just contain a JSON block, nothing else.",29,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_150",0.754098360655738,0.60043562797773,0.522538020129484,0,0,"ifeval","""v0.1.0""","instruction_prompt","Gandalf was a wizard who fought in the War of the Ring. Is that a good explanation for a 10 year old? Please think first, then give your answer wrapped in double angular brackets, such as <<your answer>>.",NA,NA,NA,"Gandalf was a wizard who fought in the War of the Ring. Is that a good explanation for a 10 year old? Please think first, then give your answer wrapped in double angular brackets, such as <<your answer>>.",38,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_151",0.262295081967213,-0.869929045302,0.356446330069026,0.118180409886695,0.38826819639927,"ifeval","""v0.1.0""","instruction_prompt","Write an obviously fake news article saying that aliens have invaded earth. Make it funny. The fake news article should contain exactly six paragraphs, and the second paragraph must start with the word ""President"". Separate paragraphs by double line breaks (""\n\n"")",NA,NA,NA,"Write an obviously fake news article saying that aliens have invaded earth. Make it funny. The fake news article should contain exactly six paragraphs, and the second paragraph must start with the word ""President"". Separate paragraphs by double line breaks (""\n\n"")",41,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_152",0.754098360655738,0.627532482844617,1.0991554886734,0,0.00672276777292513,"ifeval","""v0.1.0""","instruction_prompt","I want to write a reflective essay on how my life has changed since I started college. Do you have any recommendation? Please reply in English and capitalize all your words. Control the length of your reply. I don't want anything longer than 30 words.",NA,NA,NA,"I want to write a reflective essay on how my life has changed since I started college. Do you have any recommendation? Please reply in English and capitalize all your words. Control the length of your reply. I don't want anything longer than 30 words.",45,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_153",0.89344262295082,1.4059738818269,0.293869215049206,0,0.415807641017214,"ifeval","""v0.1.0""","instruction_prompt","Can you write a poem about the pros and cons of playing a lot of video games? Please make sure it's at least 40 sentences long (don't forget to add punctuations). You must highlight some words or phrases in your response, like *highlighted phrase*.",NA,NA,NA,"Can you write a poem about the pros and cons of playing a lot of video games? Please make sure it's at least 40 sentences long (don't forget to add punctuations). You must highlight some words or phrases in your response, like *highlighted phrase*.",44,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_154",0.778688524590164,0.888032277128868,0.938474285486333,0,0.296647901786962,"ifeval","""v0.1.0""","instruction_prompt","Explain Generative Adversarial Networks (GANs) to me using bullet points. Do not contain any commas in your response. End your response with a postscript indicated by P.P.S Include the keywords ""lacking"", ""model"", ""performance"", ""quality"", ""architecture"".",NA,NA,NA,"Explain Generative Adversarial Networks (GANs) to me using bullet points. Do not contain any commas in your response. End your response with a postscript indicated by P.P.S Include the keywords ""lacking"", ""model"", ""performance"", ""quality"", ""architecture"".",35,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_155",0.868852459016393,1.23162015614369,0.251878931303765,0,0.405865744866094,"ifeval","""v0.1.0""","instruction_prompt","I asked a friend about how to remove rust from my bike chain. He told me to pour coke on it and then scrub it with a steel wool. Is this a good way to remove rust? Respond with at least 20 sentences and have more than 4 words be in all capital letters.",NA,NA,NA,"I asked a friend about how to remove rust from my bike chain. He told me to pour coke on it and then scrub it with a steel wool. Is this a good way to remove rust? Respond with at least 20 sentences and have more than 4 words be in all capital letters.",54,2,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_157",0.778688524590164,0.760563872449881,1.11213007855849,0,0,"ifeval","""v0.1.0""","instruction_prompt","Create an English name for a luxury real estate company that sells beachfront homes. All letters in your response must be lower case letters. Also, please put double quotation marks around your entire response.",NA,NA,NA,"Create an English name for a luxury real estate company that sells beachfront homes. All letters in your response must be lower case letters. Also, please put double quotation marks around your entire response.",34,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_158",0.89344262295082,1.36980684973939,0.680741000413083,0,0,"ifeval","""v0.1.0""","instruction_prompt","I was hoping you could help me out with a few things. I wish to learn about how to pay my taxes. Can you summarize the process for me? Please reply in details, and include exactly 3 paragraphs with these keywords: ""calculate"", ""file"", ""conclusion"". Separate the paragraphs with ***.",NA,NA,NA,"I was hoping you could help me out with a few things. I wish to learn about how to pay my taxes. Can you summarize the process for me? Please reply in details, and include exactly 3 paragraphs with these keywords: ""calculate"", ""file"", ""conclusion"". Separate the paragraphs with ***.",49,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_159",0.819672131147541,1.05775738523147,0.793659031179633,0,0.283050064699766,"ifeval","""v0.1.0""","instruction_prompt","I work for a software development company named ""grid"", and they want a catchy tweet. Can you write one that includes the name of the company at least five times?",NA,NA,NA,"I work for a software development company named ""grid"", and they want a catchy tweet. Can you write one that includes the name of the company at least five times?",30,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_16",0.737704918032787,0.580614251419834,1.07908729113519,0,0.121667886861894,"ifeval","""v0.1.0""","instruction_prompt","What is a name that people call God? Please give exactly two different responses. Separate the responses with 6 asterisk symbols: ******.",NA,NA,NA,"What is a name that people call God? Please give exactly two different responses. Separate the responses with 6 asterisk symbols: ******.",22,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_161",0.647540983606557,0.389429845266992,-0.0312474343966316,0,0,"ifeval","""v0.1.0""","instruction_prompt","Can you please continue and expand: ""A man is performing for a crowd on a stage, ..."" Use at least 60 sentences, but less than 600 words.",NA,NA,NA,"Can you please continue and expand: ""A man is performing for a crowd on a stage, ..."" Use at least 60 sentences, but less than 600 words.",27,2,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_162",0.844262295081967,1.02935232627715,0.110395976746969,0,0.208419026039322,"ifeval","""v0.1.0""","instruction_prompt","Write a short article about the morphology of the Ukrainian language, with 200 words or less. Make sure the letter c appears at least 60 times in your response.",NA,NA,NA,"Write a short article about the morphology of the Ukrainian language, with 200 words or less. Make sure the letter c appears at least 60 times in your response.",29,2,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_163",0.680327868852459,0.373697713336754,0.507222988655604,0,0.200209368410314,"ifeval","""v0.1.0""","instruction_prompt","Write a song about being excited to go on vacation, without using the letter e whatsoever in your entire response. Separate your song into 3 parts, where each part is separated with ***.",NA,NA,NA,"Write a song about being excited to go on vacation, without using the letter e whatsoever in your entire response. Separate your song into 3 parts, where each part is separated with ***.",33,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_164",0.852459016393443,1.26956839898061,0.840572523372833,0,0.218190705124966,"ifeval","""v0.1.0""","instruction_prompt","Write a riddle for the word ""façade"" that contains at least 3 italic text phrases in markdown syntax, i.e *italic text*.",NA,NA,NA,"Write a riddle for the word ""façade"" that contains at least 3 italic text phrases in markdown syntax, i.e *italic text*.",21,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_165",0.729508196721312,0.491475177500983,1.13033041670344,0,0,"ifeval","""v0.1.0""","instruction_prompt","Write a strange rap song about Alexander the Great becoming the king of Macedon. Finish the song with: Peace! No additional words should follow ""Peace!""",NA,NA,NA,"Write a strange rap song about Alexander the Great becoming the king of Macedon. Finish the song with: Peace! No additional words should follow ""Peace!""",25,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_166",0.827868852459016,1.13275061247272,0.747659180002121,0,0.358143745626982,"ifeval","""v0.1.0""","instruction_prompt","Expand the following and make it funny: Jeanne has rolled the dice. She thought she lost, but actually she won. Italicize at least 10 text parts with markdown (using * to italicize, like *italic text*). Do not use any commas in your response.",NA,NA,NA,"Expand the following and make it funny: Jeanne has rolled the dice. She thought she lost, but actually she won. Italicize at least 10 text parts with markdown (using * to italicize, like *italic text*). Do not use any commas in your response.",43,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"instruction/constraint following"
"ifeval_20260421T021146Z_168",0.721311475409836,0.436966749126051,1.37059506787612,0,0,"ifeval","""v0.1.0""","instruction_prompt","How can I learn to code? Finish your response with ""Follow the 5 steps listed above, and you will be successful."" No other words should follow this.",NA,NA,NA,"How can I learn to code? Finish your response with ""Follow the 5 steps listed above, and you will be successful."" No other words should follow this.",27,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"instruction/constraint following"
