"item_id","empirical_accuracy","benchmark","primary_semantic","question_snippet","F1","F2","F3","strongest_factor","max_abs_loading","n_active_factors","active_pattern"
"ifeval_20260421T021146Z_514",0.877049180327869,"ifeval","instruction/constraint following","Write an essay on wilderness preservation. Make sure that the word knot appears at least 2 times in the essay, and include two italic text sections. Like: *this is italic text*",0.991407155013089,0,0,"F1",0.991407155013089,1,"100"
"ifeval_20260421T021146Z_264",0.819672131147541,"ifeval","instruction/constraint following","Write a facebook post about a flea market in JSON format. Do not include keywords 'flea' and 'JSON' in the response.",0.98930623426659,0,-0.0543074416987001,"F1",0.98930623426659,1,"100"
"ifeval_20260421T021146Z_169",0.647540983606557,"ifeval","instruction/constraint following","Write an angry tweet about a friend who is always late to events or appointments. You need to repeat the sentence above first... Do not change any word, just repeat it. Do not say anything before repeating the sentence.",0.984610702767541,0,0.298485961413342,"F1",0.984610702767541,1,"100"
"ifeval_20260421T021146Z_58",0.672131147540984,"ifeval","instruction/constraint following","What is the history of NYC prospect park? Please wrap your entire answer in JSON format. You can use markdown ticks such as ```. For example: ```JSON { ... } ```",0.984078048852322,0,-0.0786218527139104,"F1",0.984078048852322,1,"100"
"ifeval_20260421T021146Z_66",0.844262295081967,"ifeval","instruction/constraint following","I would like to start my own business. Can you give me some general advice? Please avoid mentioning ""photography"" - I have no interest in that market. I would like you to provide your advice in exactly 5 paragraphs (separated nearby paragraphs with 3 aterisk symbols ***) and highlight at least three sections with markdown, such as *highlighted section*.",0.980339008222648,0,0,"F1",0.980339008222648,1,"100"
"ifeval_20260421T021146Z_0",0.811475409836066,"ifeval","instruction/constraint following","Write a 300+ word summary of the wikipedia page ""https://en.wikipedia.org/wiki/Raymond_III,_Count_of_Tripoli"". Do not use any commas and highlight at least 3 sections that has titles in markdown format, for example *highlighted section part 1*, *highlighted section part 2*, *highlighted section part 3*.",0.97919330710307,0,0.119874024123318,"F1",0.97919330710307,1,"100"
"ifeval_20260421T021146Z_182",0.827868852459016,"ifeval","instruction/constraint following","Write a blog post about the sleek new magistrates with at least 300 words. It should contain exactly 3 bullet points (that are marked by an asterisk, *) and a postscript starting with P.S. at the end.",0.978584232436657,0,0.0058682740426339,"F1",0.978584232436657,1,"100"
"ifeval_20260421T021146Z_35",0.778688524590164,"ifeval","instruction/constraint following","Can you give me two different formal alternatives to ""What's up? I'm going to the beach today"" and do not use any commas in your response.",0.97467282101232,0,0.30946998743214,"F1",0.97467282101232,1,"100"
"ifeval_20260421T021146Z_318",0.754098360655738,"ifeval","instruction/constraint following","Please elaborate on the following text: ""It's not a bug, it's a feature!"" Write exactly 2 bullet points in markdown format. Use ""*"" to indicate a bullet point. One example bullet: * It's not a bug",0.968646982168184,0,0,"F1",0.968646982168184,1,"100"
"ifeval_20260421T021146Z_282",0.69672131147541,"ifeval","instruction/constraint following","Write a rap about an abyss in exactly 4 paragraphs. Separate paragraphs with the markdown divider: ***.",0.95667555575606,0,0.0548283527240658,"F1",0.95667555575606,1,"100"
"ifeval_20260421T021146Z_447",0.836065573770492,"ifeval","instruction/constraint following","Create a slogan for my company and wrap your entire response with double quotation marks. My company's name is Color Paper. We produce paper towls. We focus on producing eye-catching, colorful paper towls. The slogan must include exactly 2 bullet points in markdown format, like below: "" Color Paper * Colorful! * Eye-catching! """,0.952576948072569,0,0,"F1",0.952576948072569,1,"100"
"ifeval_20260421T021146Z_102",0.844262295081967,"ifeval","instruction/constraint following","Name a new fashion company that young people might like, and give it a name with multiple meanings. Put the name in double angular brackets, such as <<name>>. Let's repeat the request above first, before you say anything or really respond to the request.",0.952038378511022,0,0,"F1",0.952038378511022,1,"100"
"ifeval_20260421T021146Z_207",0.819672131147541,"ifeval","instruction/constraint following","Write a proposal for a new university course on ""The History of the World, as Told by Dogs."" Make sure the word predatory appears at least twice in the proposal.",0.950519754923416,0,0.11231730747846,"F1",0.950519754923416,1,"100"
"ifeval_20260421T021146Z_47",0.639344262295082,"ifeval","instruction/constraint following","""The man was arrested for stealing a car. He was later released on bail."" Expand on it angrily in a rap style, and make sure there are exactly 4 sections. Separated the sections by the markdown divider: ***",0.946694776204202,0,0.265671340494009,"F1",0.946694776204202,1,"100"
"ifeval_20260421T021146Z_315",0.844262295081967,"ifeval","instruction/constraint following","Given that the French Revolution began because the French King tried to tax the people of France, ask a question about this fact. Do not use words ""revolution"" and ""tax"" throughout your response. Put your entire answer in JSON format.",0.946192594820265,0,0.00400380728982963,"F1",0.946192594820265,1,"100"
"ifeval_20260421T021146Z_399",0.778688524590164,"ifeval","instruction/constraint following","Write a weird and short haiku about the state of Gujarat in India. Don't use any commas in your entire response. End your response with the EXACT phrase of ""in India.""",0.943829765063639,0,0.397720622066725,"F1",0.943829765063639,1,"100"
"ifeval_20260421T021146Z_154",0.778688524590164,"ifeval","instruction/constraint following","Explain Generative Adversarial Networks (GANs) to me using bullet points. Do not contain any commas in your response. End your response with a postscript indicated by P.P.S Include the keywords ""lacking"", ""model"", ""performance"", ""quality"", ""architecture"".",0.938474285486333,0,0.296647901786962,"F1",0.938474285486333,1,"100"
"ifeval_20260421T021146Z_272",0.877049180327869,"ifeval","instruction/constraint following","Write a joke about a startup that sells dog food in a song. Your entire response should be in English, and in all capital letters. Your answer must contain a title, wrapped in double angular brackets, i.e. <<title>>.",0.937531119889872,0,0,"F1",0.937531119889872,1,"100"
"ifeval_20260421T021146Z_482",0.868852459016393,"ifeval","instruction/constraint following","Explain what happens when you sniff a flower to 3rd grade students. Please answer in Finnish, no other language is allowed throughout your answer. Make sure your response contains a title wrapped in double angular brackets, i.e. <<title>>.",0.936173181976027,0,0,"F1",0.936173181976027,1,"100"
"ifeval_20260421T021146Z_136",0.836065573770492,"ifeval","instruction/constraint following","Write an interesting and funny article about the biology of a banana peel. In your response, the word disappointed should appear at least 2 times, and at least six section should be highlighted with markdown, i.e *banana peel*.",0.92632170773046,0,0.0963180233754156,"F1",0.92632170773046,1,"100"
"ifeval_20260421T021146Z_89",0.745901639344262,"ifeval","instruction/constraint following","Write a casual, interesting, and weird resume for Antonia Maj who is applying for a job at a coffee company. They have experience in marketing, customer service, and sales. They are educated but not majored in anything related to coffee. Make sure to include at least two sections marking the beginning of each section with 'SECTION X'. In your entire response",0.922840878710179,0,0.274114157885961,"F1",0.922840878710179,1,"100"
"ifeval_20260421T021146Z_404",0.729508196721312,"ifeval","instruction/constraint following","Can you think of a good question to ask during the first time meeting a Gujarati? Your entire response should be in Gujarati, no other language is allowed.",0.921460118489686,0.0535805043050571,0,"F1",0.921460118489686,1,"100"
"ifeval_20260421T021146Z_174",0.770491803278688,"ifeval","instruction/constraint following","Why star wars is so popular? Your answer must be in the form of exactly 4 bullet points with the format below: * This is bullet point 1 * This is bullet point 2",0.918440283232101,0.019808294450998,0,"F1",0.918440283232101,1,"100"
"ifeval_20260421T021146Z_521",0.844262295081967,"ifeval","instruction/constraint following","Write a riddle that describes the word ""key"" but doesn't use the word ""key"". Wrap all words into one JSON block. The word ""key"" should not appear in your entire reply.",0.917301804118668,0,0,"F1",0.917301804118668,1,"100"
"ifeval_20260421T021146Z_287",0.745901639344262,"ifeval","instruction/constraint following","Please rewrite the following sentence in a serious tone, similar to the president of the united states, and without an upward bias or inflation alarmism. Please also include the keywords ""ink"" and ""memoirs"" in the sentence: ""The main points to consider are the following: First, the ECB’s own forecasts, which currently have a strong upward bias, must be revis",0.916999088463095,0,0.316112924523602,"F1",0.916999088463095,1,"100"
